6914315,14,01,C,65000,99900,3,22,129900,03\2,2022-05-26,0,2022
6916315,14,01,C,65000,99900,49,21,129900,49\1,2022-05-26,0,2021
6913317,14,01,C,65000,99900,17,22,129900,17\2,2022-05-26,0,2022
6916317,14,01,C,65000,99900,49,21,129900,49\1,2022-05-26,0,2021
6716250,14,01,C,65000,99900,13,22,129900,13\2,2022-05-26,0,2022
6718250,14,01,C,65000,99900,16,22,129900,16\2,2022-05-26,0,2022
6713394,14,01,C,65557,99900,32,16,129900,32\6,2022-05-26,0,2016
6715394,14,01,C,65557,99900,32,16,129900,32\6,2022-05-26,0,2016
6713395,14,01,C,65557,99900,32,16,129900,32\6,2022-05-26,0,2016
6715395,14,01,C,65557,99900,32,16,129900,32\6,2022-05-26,0,2016
6718026,14,01,C,66105,50000,26,19,50000,26\9,2022-05-26,0,2019
6614137,14,01,C,65000,100000,32,16,100000,32\6,2022-05-26,0,2016
6712043,14,01,C,66105,120000,,,120000,,2022-05-26,0,2022
6718043,14,01,C,66105,120000,,,120000,,2022-05-26,0,2022
6914415,14,01,C,65000,70000,19,21,70000,19\1,2022-05-26,0,2021
6916415,14,01,C,65000,129900,21,22,149900,21\2,2022-05-26,0,2021
6913417,14,01,C,65000,129900,21,22,149900,21\2,2022-05-26,0,2022
6916417,14,01,C,65000,129900,20,22,149900,20\2,2022-05-26,0,2022
6713444,14,01,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6716444,14,01,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6715397,14,01,C,65557,129900,32,16,149900,32\6,2022-05-26,0,2016
6714398,14,01,C,65557,129900,32,16,149900,32\6,2022-05-26,0,2016
6614100,14,01,C,65000,149900,15,22,179900,15\2,2022-05-26,0,2022
6616100,14,01,C,65000,149900,21,22,179900,21\2,2022-05-26,0,2022
7718916,14,01,C,65470,179900,47,12,189900,47\2,2022-05-26,0,2012
5615016,14,02,C,65085,5000,7,19,5000,07\9,2022-05-26,0,2019
5915195,14,02,C,65561,5000,4,19,5000,04\9,2022-05-26,0,2019
5918195,14,02,C,65561,5000,4,19,5000,04\9,2022-05-26,0,2019
5914027,14,02,C,65470,15000,17,20,15000,17\0,2022-05-26,0,2020
5916027,14,02,C,65470,15000,17,20,15000,17\0,2022-05-26,0,2020
5615194,14,02,C,65561,15000,17,19,15000,17\9,2022-05-26,0,2019
5619016,14,02,C,65085,25000,7,19,25000,07\9,2022-05-26,0,2019
5916024,14,02,C,65085,25000,9,19,25000,09\9,2022-05-26,0,2019
5616327,14,02,C,65470,25000,3,19,25000,03\9,2022-05-26,0,2019
5918138,14,02,C,65561,25000,17,19,25000,17\9,2022-05-26,0,2019
5919138,14,02,C,65561,25000,17,19,25000,17\9,2022-05-26,0,2019
5612194,14,02,C,65561,25000,17,19,25000,17\9,2022-05-26,0,2019
5611015,14,02,C,65085,35000,3,19,35000,03\9,2022-05-26,0,2019
5918155,14,02,C,65254,35000,1,20,35000,01\0,2022-05-26,0,2020
5919155,14,02,C,65254,35000,18,21,35000,18\1,2022-05-26,0,2021
5716105,14,02,C,65470,30000,19,21,30000,19\1,2022-05-26,0,2021
5611018,14,02,C,65470,50000,17,20,50000,17\0,2022-05-26,0,2020
5616521,14,02,C,65470,50000,8,21,50000,08\1,2022-05-26,0,2021
5914024,14,02,C,65085,50000,17,21,50000,17\1,2022-05-26,0,2021
5913124,14,02,C,65254,50000,37,20,50000,37\0,2022-05-26,0,2020
5916124,14,02,C,65254,50000,37,20,50000,37\0,2022-05-26,0,2020
5614161,14,02,C,65470,50000,3,19,50000,03\9,2022-05-26,0,2019
5616161,14,02,C,65470,50000,20,19,50000,20\9,2022-05-26,0,2019
5717173,14,02,C,65124,50000,33,20,50000,33\0,2022-05-26,0,2020
5616166,14,02,C,65470,40000,,,40000,,2022-05-26,0,2022
5718105,14,02,C,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
5613521,14,02,C,65470,75000,1,20,75000,01\0,2022-05-26,0,2020
5716028,14,02,C,65470,79900,32,16,89900,32\6,2022-05-26,0,2016
5718028,14,02,C,65470,79900,32,16,89900,32\6,2022-05-26,0,2016
5715365,14,02,C,65470,79900,32,16,89900,32\6,2022-05-26,0,2016
5716365,14,02,C,65470,79900,32,16,89900,32\6,2022-05-26,0,2016
5916539,14,02,C,65470,80000,5,18,80000,05\8,2022-05-26,0,2018
5918539,14,02,C,65470,80000,5,18,80000,05\8,2022-05-26,0,2018
5712432,14,02,C,66105,99900,32,16,129900,32\6,2022-05-26,0,2016
5612043,14,02,C,65470,99900,32,16,129900,32\6,2022-05-26,0,2016
5618043,14,02,C,65470,99900,32,16,129900,32\6,2022-05-26,0,2016
5715045,14,02,C,65470,99900,32,16,129900,32\6,2022-05-26,0,2016
5618361,14,02,C,65470,99900,32,16,129900,32\6,2022-05-26,0,2016
5619362,14,02,C,65470,99900,32,16,129900,32\6,2022-05-26,0,2016
5719372,14,02,C,65470,99900,32,16,129900,32\6,2022-05-26,0,2016
5716373,14,02,C,65470,99900,32,16,129900,32\6,2022-05-26,0,2016
5615154,14,02,C,65254,50000,18,21,50000,18\1,2022-05-26,0,2021
5619154,14,02,C,65254,50000,18,21,50000,18\1,2022-05-26,0,2021
5913171,14,02,C,65470,50000,18,21,50000,18\1,2022-05-26,0,2021
5915171,14,02,C,65470,50000,8,21,50000,08\1,2022-05-26,0,2021
5919171,14,02,C,65470,50000,8,21,50000,08\1,2022-05-26,0,2021
5714412,14,02,C,65470,120000,38,13,120000,38\3,2022-05-26,0,2013
5618375,14,02,C,65470,120000,32,16,120000,32\6,2022-05-26,0,2016
5614478,14,02,C,65470,120000,32,16,120000,32\6,2022-05-26,0,2016
5615224,14,02,C,65418,129900,,,149900,,2022-05-26,0,2022
5616224,14,02,C,65418,129900,,,149900,,2022-05-26,0,2022
5619224,14,02,C,65418,129900,,,149900,,2022-05-26,0,2022
5613233,14,02,C,65470,129900,32,16,139900,32\6,2022-05-26,0,2016
5616233,14,02,C,65470,129900,32,16,139900,32\6,2022-05-26,0,2016
5713441,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
5719441,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
5916743,14,02,C,65470,129900,8,22,149900,08\2,2022-05-26,0,2022
5918743,14,02,C,65470,129900,8,22,149900,08\2,2022-05-26,0,2022
5611244,14,02,C,65418,129900,,,149900,,2022-05-26,0,2022
5618358,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
5619358,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
5914759,14,02,C,65470,129900,8,22,149900,08\2,2022-05-26,0,2022
5916759,14,02,C,65470,129900,8,22,149900,08\2,2022-05-26,0,2022
5714173,14,02,C,65124,129900,,,149900,,2022-05-26,0,2022
5716173,14,02,C,65124,70000,18,21,70000,18\1,2022-05-26,0,2021
5617375,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
5611391,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
5718196,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
5914296,14,02,C,65124,129900,39,21,149900,39\1,2022-05-26,0,2021
5915296,14,02,C,65124,70000,19,21,70000,19\1,2022-05-26,0,2021
5805007,14,02,C,66202,149900,,,149900,,2022-05-26,0,2022
5806007,14,02,C,66202,149900,,,149900,,2022-05-26,0,2022
5714411,14,02,C,65470,149900,38,13,159900,38\3,2022-05-26,0,2013
5618390,14,02,C,65470,149900,32,16,159900,32\6,2022-05-26,0,2016
5619390,14,02,C,65470,149900,32,16,159900,32\6,2022-05-26,0,2016
5914298,14,02,C,65124,149900,,,179900,,2022-05-26,0,2022
5916298,14,02,C,65124,149900,,,179900,,2022-05-26,0,2022
5616010,14,02,C,65470,150000,,,150000,,2022-05-26,0,2022
5618018,14,02,C,65470,150000,16,20,150000,16\0,2022-05-26,0,2020
5716518,14,02,C,65470,150000,,,150000,,2022-05-26,0,2022
5918030,14,02,C,65470,150000,16,20,150000,16\0,2022-05-26,0,2020
5616038,14,02,C,65470,150000,27,18,150000,27\8,2022-05-26,0,2018
5805001,14,02,C,66202,179900,,,179900,,2022-05-26,0,2022
5806001,14,02,C,66202,179900,,,179900,,2022-05-26,0,2022
5805005,14,02,C,65470,179900,,,179900,,2022-05-26,0,2022
5806005,14,02,C,65470,179900,,,179900,,2022-05-26,0,2022
5696010,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5699010,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5913519,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5916519,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5712523,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5713523,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5805025,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5915727,14,02,C,66205,179900,,,199900,,2022-05-26,0,2022
5919727,14,02,C,66205,179900,,,199900,,2022-05-26,0,2022
5915728,14,02,C,66205,179900,,,199900,,2022-05-26,0,2022
5919728,14,02,C,66205,179900,,,199900,,2022-05-26,0,2022
5915729,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5916729,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5914734,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5916734,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5919734,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5618437,14,02,C,65470,179900,32,16,199900,32\6,2022-05-26,0,2016
5914737,14,02,C,65425,179900,17,22,199900,17\2,2022-05-26,0,2022
5916737,14,02,C,65425,179900,17,22,199900,17\2,2022-05-26,0,2022
5914741,14,02,C,66205,179900,,,199900,,2022-05-26,0,2022
5916741,14,02,C,66205,179900,,,199900,,2022-05-26,0,2022
5919741,14,02,C,66205,179900,,,199900,,2022-05-26,0,2022
5914742,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5915742,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5916742,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5614148,14,02,C,65470,179900,43,21,199900,43\1,2022-05-26,0,2021
5619148,14,02,C,65470,100000,1,21,100000,01\1,2022-05-26,0,2021
5915251,14,02,C,65254,179900,,,179900,,2022-05-26,0,2022
5916251,14,02,C,65254,179900,,,179900,,2022-05-26,0,2022
5918251,14,02,C,65254,179900,,,179900,,2022-05-26,0,2022
5915756,14,02,C,65561,179900,3,22,199900,03\2,2022-05-26,0,2022
5916756,14,02,C,65561,179900,3,22,199900,03\2,2022-05-26,0,2022
5614261,14,02,C,65254,179900,,,179900,,2022-05-26,0,2022
5619261,14,02,C,65254,179900,,,179900,,2022-05-26,0,2022
5715168,14,02,C,65470,179900,37,21,199900,37\1,2022-05-26,0,2021
5716168,14,02,C,65470,100000,17,21,100000,17\1,2022-05-26,0,2021
5915768,14,02,C,65561,179900,,,199900,,2022-05-26,0,2022
5916768,14,02,C,65561,179900,,,199900,,2022-05-26,0,2022
5914169,14,02,C,65470,100000,18,21,100000,18\1,2022-05-26,0,2021
5916169,14,02,C,65470,100000,17,21,100000,17\1,2022-05-26,0,2021
5915573,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5916573,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5919573,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5914675,14,02,C,65561,179900,46,21,199900,46\1,2022-05-26,0,2021
5915675,14,02,C,65561,179900,,,199900,,2022-05-26,0,2022
5916675,14,02,C,65561,179900,46,21,199900,46\1,2022-05-26,0,2021
5919675,14,02,C,65561,179900,,,199900,,2022-05-26,0,2022
5915676,14,02,C,65561,179900,46,21,199900,46\1,2022-05-26,0,2021
5916676,14,02,C,65561,179900,46,21,199900,46\1,2022-05-26,0,2021
5915777,14,02,C,65561,179900,3,22,199900,03\2,2022-05-26,0,2022
5916777,14,02,C,65561,179900,3,22,199900,03\2,2022-05-26,0,2022
5913578,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5916578,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5917578,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5616681,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5618681,14,02,C,65425,179900,,,199900,,2022-05-26,0,2022
5916684,14,02,C,65561,179900,46,21,199900,46\1,2022-05-26,0,2021
5918684,14,02,C,65561,179900,46,21,199900,46\1,2022-05-26,0,2021
5715185,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5716185,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5719185,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5914889,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5916889,14,02,C,65470,179900,,,199900,,2022-05-26,0,
5918889,14,02,C,65470,179900,,,199900,,2022-05-26,0,2022
5713191,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5716191,14,02,C,65425,179900,8,22,199900,08\2,2022-05-26,0,2022
5915691,14,02,C,65425,179900,49,21,199900,49\1,2022-05-26,0,2021
5916691,14,02,C,65425,179900,49,21,199900,49\1,2022-05-26,0,2021
5915494,14,02,C,65550,179900,11,22,199900,11\2,2022-05-26,0,2022
5916494,14,02,C,65550,179900,11,22,199900,11\2,2022-05-26,0,2022
5917494,14,02,C,65550,179900,11,22,199900,11\2,2022-05-26,0,2022
5918494,14,02,C,65550,179900,6,22,199900,06\2,2022-05-26,0,2022
5919494,14,02,C,65550,179900,11,22,199900,11\2,2022-05-26,0,2022
5911896,14,02,C,65561,179900,,,199900,,2022-05-26,0,2022
5918896,14,02,C,65561,179900,,,199900,,2022-05-26,0,2022
5801010,14,02,C,65470,199900,8,22,229900,08\2,2022-05-26,0,2022
5806010,14,02,C,65470,199900,8,22,229900,08\2,2022-05-26,0,2022
5618010,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5615511,14,02,C,65470,199900,43,21,229900,43\1,2022-05-26,0,2021
5616511,14,02,C,65470,199900,43,21,229900,43\1,2022-05-26,0,2021
5616012,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5714712,14,02,C,66205,199900,,,229900,,2022-05-26,0,2022
5716712,14,02,C,66205,199900,,,229900,,2022-05-26,0,2022
5615716,14,02,C,65425,199900,,,229900,,2022-05-26,0,2022
5616716,14,02,C,65425,199900,,,229900,,2022-05-26,0,2022
5913517,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5914517,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5718121,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5915123,14,02,C,65470,100000,6,22,100000,06\2,2022-05-26,0,2022
5916123,14,02,C,65470,100000,18,21,100000,18\1,2022-05-26,0,2021
5615234,14,02,C,65254,199900,5,22,249900,05\2,2022-05-26,0,2022
5619234,14,02,C,65254,199900,5,22,249900,05\2,2022-05-26,0,2022
5615437,14,02,C,65470,199900,32,16,229900,32\6,2022-05-26,0,2016
5619144,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5915745,14,02,C,65425,199900,,,229900,,2022-05-26,0,2022
5916745,14,02,C,65425,199900,,,229900,,2022-05-26,0,2022
5913749,14,02,C,65425,199900,,,229900,,2022-05-26,0,2022
5916749,14,02,C,65425,199900,,,229900,,2022-05-26,0,2022
5615751,14,02,C,65470,199900,6,22,229900,06\2,2022-05-26,0,2022
5616751,14,02,C,65470,199900,6,22,229900,06\2,2022-05-26,0,2022
5718455,14,02,C,65496,199900,32,16,229900,32\6,2022-05-26,0,2016
5915757,14,02,C,65496,199900,,,229900,,2022-05-26,0,2022
5916757,14,02,C,65496,199900,,,229900,,2022-05-26,0,2022
5618166,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5916666,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5918666,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5719191,14,02,C,65425,199900,8,22,229900,08\2,2022-05-26,0,2022
5912195,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
5714595,14,02,C,65425,199900,37,21,229900,37\1,2022-05-26,0,2021
5716595,14,02,C,65425,100000,17,21,100000,17\1,2022-05-26,0,2021
5918023,14,02,C,65470,200000,,,200000,,2022-05-26,0,2022
5613039,14,02,C,65470,100000,17,21,100000,17\1,2022-05-26,0,2021
5614039,14,02,C,65470,200000,27,18,200000,27\8,2022-05-26,0,2018
5919485,14,02,C,65470,200000,22,18,200000,22\8,2022-05-26,0,2018
5915753,14,02,C,65470,229900,11,22,249900,11\2,2022-05-26,0,2022
5916753,14,02,C,65470,229900,11,22,249900,11\2,2022-05-26,0,2022
5913755,14,02,C,65561,229900,52,21,249900,52\1,2022-05-26,0,2021
5916755,14,02,C,65561,229900,52,21,249900,52\1,2022-05-26,0,2021
5714312,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5716312,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5613516,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5616516,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5716517,14,02,C,65470,249900,22,18,299900,22\8,2022-05-26,0,2018
5719517,14,02,C,65470,249900,22,18,299900,22\8,2022-05-26,0,2018
5915023,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5713124,14,02,C,65561,249900,,,249900,,2022-05-26,0,2022
5716124,14,02,C,65561,249900,,,249900,,2022-05-26,0,2022
5718124,14,02,C,65561,249900,,,249900,,2022-05-26,0,2022
5616163,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5615164,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5616164,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
5611179,14,02,C,65561,249900,,,249900,,2022-05-26,0,2022
5618179,14,02,C,65561,249900,,,249900,,2022-05-26,0,2022
5918485,14,02,C,65470,249900,22,18,299900,22\8,2022-05-26,0,2018
5918196,14,02,C,65561,249900,,,249900,,2022-05-26,0,2022
5715517,14,02,C,65470,250000,22,18,250000,22\8,2022-05-26,0,2018
5916023,14,02,C,65470,250000,,,250000,,2022-05-26,0,2022
6916537,14,02,C,65470,25000,3,19,25000,03\9,2022-05-26,0,2019
6616534,14,02,C,65470,35000,3,19,35000,03\9,2022-05-26,0,2019
6915178,14,02,C,65470,35000,5,20,35000,05\0,2022-05-26,0,2020
6616031,14,02,C,65470,50000,19,19,50000,19\9,2022-05-26,0,2019
6615032,14,02,C,65470,50000,19,19,50000,19\9,2022-05-26,0,2019
6616032,14,02,C,65470,50000,18,21,50000,18\1,2022-05-26,0,2021
6913537,14,02,C,65470,30000,19,21,30000,19\1,2022-05-26,0,2021
6615191,14,02,C,65470,50000,19,21,50000,19\1,2022-05-26,0,2021
6616191,14,02,C,65470,50000,4,19,50000,04\9,2022-05-26,0,2019
6916193,14,02,C,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
6918193,14,02,C,65470,50000,18,21,50000,18\1,2022-05-26,0,2021
6714512,14,02,C,65482,79900,47,12,89900,47\2,2022-05-26,0,2012
6712675,14,02,C,65482,79900,47,12,89900,47\2,2022-05-26,0,2012
6614028,14,02,C,65470,100000,16,20,100000,16\0,2022-05-26,0,2020
6916189,14,02,C,65470,50000,19,21,50000,19\1,2022-05-26,0,2021
6919189,14,02,C,65470,50000,19,21,50000,19\1,2022-05-26,0,2021
6618025,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
6619025,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
6914434,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6918434,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6715438,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6716438,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6716442,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6718442,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6111048,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
6116048,14,02,C,65470,129900,32,16,149900,32\6,2022-05-26,0,2016
6713451,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6716451,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6711457,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6716457,14,02,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
6613534,14,02,C,65470,150000,5,18,150000,05\8,2022-05-26,0,2018
6918335,14,02,C,65550,70000,52,20,70000,52\0,2022-05-26,0,2020
6914968,14,02,C,65470,100000,23,21,100000,23\1,2022-05-26,0,2021
6916968,14,02,C,65470,179900,6,22,199900,06\2,2022-05-26,0,2022
6919968,14,02,C,65470,100000,47,21,100000,47\1,2022-05-26,0,2021
6916178,14,02,C,65470,100000,19,21,100000,19\1,2022-05-26,0,2021
6915335,14,02,C,65550,199900,,,229900,,2022-05-26,0,2022
6916335,14,02,C,65550,199900,,,229900,,2022-05-26,0,2022
6615152,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
6616152,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
6914674,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
6916674,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
6916677,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
6918677,14,02,C,65470,199900,,,229900,,2022-05-26,0,2022
6913787,14,02,C,65561,199900,13,22,229900,13\2,2022-05-26,0,2022
6916787,14,02,C,65561,199900,13,22,229900,13\2,2022-05-26,0,2022
6915651,14,02,C,65550,229900,52,21,249900,52\1,2022-05-26,0,2021
6916651,14,02,C,65550,229900,52,21,249900,52\1,2022-05-26,0,2021
6917651,14,02,C,65550,229900,52,21,249900,52\1,2022-05-26,0,2021
6718002,14,02,C,65470,249900,32,16,259900,32\6,2022-05-26,0,2016
6914702,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6916702,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6805023,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
6914524,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
6916524,14,02,C,65470,249900,,,299900,,2022-05-26,0,2022
6915427,14,02,C,65541,249900,,,299900,,2022-05-26,0,2022
6913031,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6915031,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6916031,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6919031,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6915765,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6919765,14,02,C,65550,249900,,,299900,,2022-05-26,0,2022
6914865,14,02,C,65470,249900,,,279900,,2022-05-26,0,2022
6916865,14,02,C,65470,249900,,,279900,,2022-05-26,0,2022
6616836,14,02,C,65470,279900,,,299900,,2022-05-26,0,2022
6913515,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6916515,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6611018,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6911018,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6619018,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6919018,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6805021,14,02,C,65561,299900,,,349900,,2022-05-26,0,2022
6916521,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6918521,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6616522,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6616558,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6618558,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6612563,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6616563,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6612180,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6616180,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6616187,14,02,C,65470,150000,18,21,150000,18\1,2022-05-26,0,2021
6918194,14,02,C,65470,299900,,,349900,,2022-05-26,0,2022
6616028,14,02,C,65470,150000,17,21,150000,17\1,2022-05-26,0,2021
6614019,14,02,C,65470,349900,,,399900,,2022-05-26,0,2022
6615019,14,02,C,65470,349900,,,399900,,2022-05-26,0,2022
7616036,14,02,C,65470,75000,52,14,75000,52\4,2022-05-26,0,2014
7618036,14,02,C,65470,149900,32,16,159900,32\6,2022-05-26,0,2016
7615249,14,02,C,65470,149900,32,16,159900,32\6,2022-05-26,0,2016
7619249,14,02,C,65470,149900,32,16,159900,32\6,2022-05-26,0,2016
7911356,14,02,C,65470,149900,32,16,159900,32\6,2022-05-26,0,2016
7916356,14,02,C,65470,149900,32,16,159900,32\6,2022-05-26,0,2016
7113060,14,02,C,65058,149900,32,16,159900,32\6,2022-05-26,0,2016
7618051,14,02,C,65470,179900,32,16,199900,32\6,2022-05-26,0,2016
7618052,14,02,C,65470,179900,32,16,199900,32\6,2022-05-26,0,2016
7117117,14,02,C,65541,199900,32,16,229900,32\6,2022-05-26,0,2016
7119177,14,02,C,65541,199900,32,16,229900,32\6,2022-05-26,0,2016
5315139,14,03,C,65000,99900,47,12,119900,47\2,2022-05-26,0,2012
5613435,14,03,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
5714442,14,03,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
5719442,14,03,C,66105,129900,32,16,149900,32\6,2022-05-26,0,2016
5718436,14,03,C,66105,149900,32,16,159900,32\6,2022-05-26,0,2016
5919026,14,03,C,65470,150000,,,150000,,2022-05-26,0,2022
5718281,14,03,C,65496,179900,32,16,199900,32\6,2022-05-26,0,2016
5719281,14,03,C,65496,179900,32,16,199900,32\6,2022-05-26,0,2016
5916570,14,03,C,65470,200000,,,200000,,2022-05-26,0,2022
5918128,14,03,C,65470,229900,,,249900,,2022-05-26,0,2022
5913142,14,03,C,65550,229900,,,249900,,2022-05-26,0,2022
5919142,14,03,C,65550,229900,,,249900,,2022-05-26,0,2022
5919025,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
5614035,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
5912557,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
5914557,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
5995415,14,03,C,65561,299900,,,349900,,2022-05-26,0,2022
5998415,14,03,C,65561,299900,,,349900,,2022-05-26,0,2022
6914267,14,03,C,65550,179900,,,199900,,2022-05-26,0,2022
6918267,14,03,C,65550,179900,,,199900,,2022-05-26,0,2022
6917282,14,03,C,65496,199900,32,16,229900,32\6,2022-05-26,0,2016
6615285,14,03,C,65496,199900,32,16,229900,32\6,2022-05-26,0,2016
6616285,14,03,C,65496,199900,32,16,229900,32\6,2022-05-26,0,2016
6918136,14,03,C,65470,200000,,,200000,,2022-05-26,0,2022
6917107,14,03,C,65470,229900,32,16,249900,32\6,2022-05-26,0,2016
6914503,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
6713113,14,03,C,65561,249900,,,299900,,2022-05-26,0,2022
6719113,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
6915022,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
6913131,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
6913135,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
6919136,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
6913138,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
6914138,14,03,C,65470,249900,,,299900,,2022-05-26,0,2022
